tweet_id,sentiment,tweet,tokenized,compound,negative,neutral,positive
1963028750,sadness,"Far too sick to sing.  I've got a post nasal drip and a sore throat, just sent my sorry I won't be there email",far too sick to sing i ve got a post nasal drip and a sore throat just sent my sorri i won t be there email,-0.2732,0.211,0.655,0.135
1963037242,sadness,"Just helped save a runaway dog. he didn't want to be my friend, though.",just help save a runaway dog he didn t want to be my friend though,0.8555,0.0,0.464,0.536
1963038587,sadness,bad mood now,bad mood now,-0.5423,0.636,0.364,0.0
1963038810,sadness,headache headache go away,headach headach go away,0.0,0.0,1.0,0.0
1963039778,sadness,@oleg_s Can't test it...my demo license expired yesterday,oleg s can t test it my demo licens expir yesterday,0.0,0.0,1.0,0.0
1963039964,sadness,"Ugh, still sick. This Calgary cold has lasted forever.",ugh still sick thi calgari cold ha last forev,-0.5719,0.421,0.414,0.166
1963041098,sadness,Still stupidly sick...cancelled our Philly trip. Sad day,still stupidli sick cancel our philli trip sad day,-0.8126,0.583,0.417,0.0
1963041849,sadness,Sorry. Just think - 2.5 hrs till 2 days off!,sorri just think hr till day off,0.0,0.0,1.0,0.0
1963042033,sadness,... Still feelin like blah... 3 more hours,still feelin like blah more hour,0.2732,0.177,0.506,0.316
1963042824,sadness,@velmadaria i'm still thinking about that *FKC* meal I missed yesterday,velmadaria i m still think about that fkc meal i miss yesterday,-0.1531,0.167,0.833,0.0
1963043557,sadness,Pouring outside.. Cleaning out my locker.. My bookbag is heavy and my back and arms are killing me,pour outsid clean out my locker my bookbag is heavi and my back and arm are kill me,-0.4588,0.201,0.684,0.115
1963044027,sadness,"bored, everyone has a social life except me, and i'm babysitting my brothers tonight til 10 and i dunno if ill be allowed out after that",bore everyon ha a social life except me and i m babysit my brother tonight til and i dunno if ill be allow out after that,-0.128,0.177,0.664,0.159
1963044656,sadness,she's gone   I miss my kay way already,she s gone i miss my kay way alreadi,-0.1531,0.211,0.789,0.0
1963045239,sadness,feelin lonely now after spendin the last 50 hours with my friends,feelin lone now after spendin the last hour with my friend,0.2732,0.147,0.629,0.224
1963047424,sadness,i think i'm gay,i think i m gay,0.0,0.0,1.0,0.0
1963048077,sadness,I came home thinking that maybe there was something good to eat. Apparently not.,i came home think that mayb there wa someth good to eat appar not,0.4404,0.0,0.805,0.195
1963048357,sadness,Looking for a special girl  im fed up of bein hurt,look for a special girl im fed up of bein hurt,-0.1779,0.241,0.567,0.191
1963051246,sadness,@aldenpolicar how sad! are you saying that I'm fat?  *tears*,aldenpolicar how sad are you say that i m fat tear,-0.4767,0.279,0.721,0.0
1963056237,sadness,@ the drs. in beverly hills...doctor's scare crap out of me,the dr in beverli hill doctor s scare crap out of me,-0.7003,0.392,0.608,0.0
1963058478,sadness,@stephmccall ugh I'm more worried about history on wednesday  I'm freaking out about it so much!,stephmccal ugh i m more worri about histori on wednesday i m freak out about it so much,-0.6908,0.322,0.678,0.0
1963060930,sadness,Haha i bet a man did make heels! Im sorry you hurt though.  I hope you feel better!  ~Livelovesing~,haha i bet a man did make heel im sorri you hurt though i hope you feel better liveloves,0.6597,0.14,0.496,0.364
1963066509,sadness,@jflutie u never sent me carrie. ur an asshole. but an asshole that i miss,jfluti u never sent me carri ur an asshol but an asshol that i miss,-0.2263,0.137,0.863,0.0
1963068301,sadness,I can safely say I won't be a euro winner this week!!,i can safe say i won t be a euro winner thi week,0.886,0.0,0.366,0.634
1963068457,sadness,"@erickaditioner noooooooo  i miss you sooooooo much, gaah",erickadition noooooooo i miss you sooooooo much gaah,-0.1531,0.211,0.789,0.0
1963070419,sadness,I have no friends,i have no friend,0.25,0.344,0.156,0.5
1963070579,sadness,@RebeccaBlack_ I'M SORRY!!!!!!!!!!!!!!!! ahahah you and rachel look so much a like.,rebeccablack i m sorri ahahah you and rachel look so much a like,0.4173,0.0,0.764,0.236
1963071449,sadness,has a headaaaaaaaaaaaache,ha a headaaaaaaaaaaaach,0.34,0.0,0.294,0.706
1963072933,sadness,"@karenemcg yeah, that doesn't sound very good",karenemcg yeah that doesn t sound veri good,0.6249,0.0,0.495,0.505
1963073210,sadness,crappy music on the radio,crappi music on the radio,0.0,0.0,1.0,0.0
1963081315,sadness,"@XJakeXChaosX no  their playing in st.pete but its been sold out for months. im trying to go to the orlando one , i live in st.pete lol",xjakexchaosx no their play in st pete but it been sold out for month im tri to go to the orlando one i live in st pete lol,0.5859,0.052,0.774,0.174
1963081546,sadness,"@musecrossing it's not the 10.5% so much as the A)Sugar and B)Taste ... lord that'll put ya down, and not in the fun way",musecross it s not the so much as the a sugar and b tast lord that ll put ya down and not in the fun way,-0.4023,0.109,0.891,0.0
1963083664,sadness,@MsTeagan Sadly cannot listen...  *sob*,msteagan sadli cannot listen sob,0.1877,0.0,0.697,0.303
1963084328,sadness,Im so bored well this is a crappy first day out of school,im so bore well thi is a crappi first day out of school,0.022,0.156,0.682,0.162
1963087560,sadness,i want to cry,i want to cri,0.0772,0.0,0.606,0.394
1963087827,sadness,@Ashleypeaces left.  so sad. waiting for mom to come home. want to have papa johns for dinner.,ashleypeac left so sad wait for mom to come home want to have papa john for dinner,-0.5706,0.197,0.739,0.064
1963090120,sadness,im soo bored...im deffo missing my music channels,im soo bore im deffo miss my music channel,-0.3818,0.34,0.66,0.0
1963090637,sadness,@velcr0shoes Great... I'll check it when I get off work...  They block Sims at work...,velcr shoe great i ll check it when i get off work they block sim at work,0.296,0.145,0.65,0.205
1963091044,sadness,@Ziggy420 my friday feels boring too. no time for fun today and not so much in the mood for it either,ziggi my friday feel bore too no time for fun today and not so much in the mood for it either,0.0258,0.165,0.706,0.129
1963091362,sadness,"@wynstonfernando i have to take 1 class in fall  , its cool though.. im okay with that",wynstonfernando i have to take class in fall it cool though im okay with that,0.4939,0.0,0.741,0.259
1963091365,sadness,@EMPSFM I had to work and missed it    Shannon could barely contain herself.  She had an amazingly good time,empsfm i had to work and miss it shannon could bare contain herself she had an amazingli good time,0.3182,0.078,0.78,0.141
1963091425,sadness,Sometimes I wish I had my hair back,sometim i wish i had my hair back,0.4019,0.0,0.649,0.351
1963093175,sadness,"@mtmodular Pixies - Number 13 gives me such an energy rush. They are playing a festival close to me in June, but work won't me me go",mtmodular pixi number give me such an energi rush they are play a festiv close to me in june but work won t me me go,0.7845,0.0,0.727,0.273
1963101194,sadness,@birthdaytwin that's depressing,birthdaytwin that s depress,-0.4939,0.615,0.385,0.0
1963101565,sadness,"I just want this whole day to hurry up,",i just want thi whole day to hurri up,0.0772,0.0,0.843,0.157
1963101958,sadness,@AppleCharlotte unfair  I wanna go too.,applecharlott unfair i wanna go too,-0.4767,0.437,0.563,0.0
1963104866,sadness,@shi819 my gaming thingy. Mine finally died after 5 years. RIP.,shi my game thingi mine final die after year rip,-0.5994,0.302,0.698,0.0
1963105619,sadness,@SlamboOutchea This is not my day,slambooutchea thi is not my day,0.0,0.0,1.0,0.0
1963106014,sadness,Yea baby!! Im gonna miss you so much,yea babi im gonna miss you so much,-0.1531,0.186,0.814,0.0
1963106091,sadness,crashing from my WI high...missing mayfield,crash from my wi high miss mayfield,-0.5106,0.462,0.538,0.0
1963106549,sadness,I hate being sick.  Make me soup?,i hate be sick make me soup,-0.7906,0.636,0.364,0.0
1963107653,sadness,So screwed for sat 2 us,so screw for sat us,-0.1761,0.297,0.703,0.0
1963109023,sadness,The sun is not cool,the sun is not cool,-0.2411,0.329,0.671,0.0
1963109541,sadness,is not feelin well... i feel sooooo weak....i hate bein sick in the summer,is not feelin well i feel sooooo weak i hate bein sick in the summer,-0.8937,0.566,0.434,0.0
1963110280,sadness,17 hours left of being a teenager.. and ill be sleepin for 8-10 of those hours.. how depressing,hour left of be a teenag and ill be sleepin for of those hour how depress,-0.7184,0.316,0.684,0.0
1963113263,sadness,so wanted to go to the Basshunter concert tonight.  so so so wanted to.,so want to go to the basshunt concert tonight so so so want to,0.2928,0.0,0.79,0.21
1963125140,sadness,i miss my boo,i miss my boo,-0.1531,0.444,0.556,0.0
1963125259,sadness,"after bragging about kitten cuteness, my cat never came home  i wanna throw up",after brag about kitten cute my cat never came home i wanna throw up,0.4588,0.0,0.8,0.2
1963125836,sadness,I really wanted that job,i realli want that job,0.0772,0.0,0.698,0.302
1963125839,sadness,UGG WANT TO GO TO KAYLEN HOUSE BUT I CANT FINNA BE BORED THIS WEEKEND!!! UUURGG WANNA SPEND DA NITE  AND GO SEE UP AND GO SHOPPING,ugg want to go to kaylen hous but i cant finna be bore thi weekend uuurgg wanna spend da nite and go see up and go shop,0.3094,0.0,0.88,0.12
1963126448,sadness,@One_Call awww i wish i could but i have no talking minutes,one call awww i wish i could but i have no talk minut,-0.2382,0.221,0.632,0.146
1963126554,sadness,It's a sad day for beer drinking movie goers. The Speakeasy theaters are no more,it s a sad day for beer drink movi goer the speakeasi theater are no more,-0.6486,0.306,0.694,0.0
1963126773,sadness,Not in a good mood.  My mama's away with my sis so can't talk to either of them and my boy can't see me this weekend as planned.,not in a good mood my mama s away with my si so can t talk to either of them and my boy can t see me thi weekend as plan,-0.3412,0.085,0.915,0.0
1963127261,sadness,man i fucked up that test  playing cod now . 31 days till the summer !,man i fuck up that test play cod now day till the summer,-0.2732,0.22,0.629,0.151
1963127454,sadness,Is stuck in some long ass traffic on the motorway...I'm not gonna get home until after 10pm  I'm so tired...,is stuck in some long ass traffic on the motorway i m not gonna get home until after pm i m so tire,-0.6705,0.244,0.756,0.0
1963128168,sadness,"its a beautiful night, im stuck inside feelin ill instead of being a crazzzzzzzy ass party!",it a beauti night im stuck insid feelin ill instead of be a crazzzzzzzi ass parti,-0.8074,0.43,0.57,0.0
1963128883,sadness,@staceyi awww i missed it  twitpic?,staceyi awww i miss it twitpic,-0.1531,0.286,0.714,0.0
1963129102,sadness,I am watching &quot;28 Weeks Later.&quot; Not as good at Days.,i am watch quot week later quot not as good at day,-0.3412,0.194,0.806,0.0
1963130832,sadness,@OGVENOE I can't die  I have a lunch date with rocio coming up plus some new shoes UGH!,ogveno i can t die i have a lunch date with rocio come up plu some new shoe ugh,-0.7717,0.34,0.66,0.0
1963130958,sadness,NOT a good day. Sigh,not a good day sigh,-0.357,0.635,0.365,0.0
1963131946,sadness,My tummy hurts...,my tummi hurt,-0.5267,0.63,0.37,0.0
1963133710,sadness,missin the #ia2009 guys really,missin the ia guy realli,0.0,0.0,1.0,0.0
1963134264,sadness,"@chezery and Im just going into work... if we were married, we wud never see each other",chezeri and im just go into work if we were marri we wud never see each other,0.0,0.0,1.0,0.0
1963134925,sadness,"Gah, I'm jittery and upset for absolutely NO reason...",gah i m jitteri and upset for absolut no reason,-0.5859,0.444,0.556,0.0
1963135154,sadness,Rest in peace marshall,rest in peac marshal,0.0,0.0,1.0,0.0
1963135610,sadness,@iaretanja I forgot to put something  on that is very essential to my day.,iaretanja i forgot to put someth on that is veri essenti to my day,0.0,0.0,1.0,0.0
1963136218,sadness,Writing in yearbooks make me wanna cry,write in yearbook make me wanna cri,0.0,0.0,1.0,0.0
1963136237,sadness,Heeder's again and on Monday as well... absolutely no plans for the weekend,heeder s again and on monday as well absolut no plan for the weekend,-0.0258,0.144,0.719,0.137
1963137579,sadness,@sweet_pea00 darn  i will think of you on our journey so it's like you are really there,sweet pea darn i will think of you on our journey so it s like you are realli there,0.6983,0.0,0.722,0.278
1963143378,sadness,@spyou Oh no!  I'm so sorry!    I hope you're back on the bike soon.,spyou oh no i m so sorri i hope you re back on the bike soon,0.2449,0.134,0.672,0.194
1963143902,sadness,"is locked out for the house! shit, thank god there's internet...",is lock out for the hous shit thank god there s internet,0.0,0.222,0.494,0.284
1963144370,sadness,@angelofmusic11 and why can't toy story come out this june,angelofmus and whi can t toy stori come out thi june,0.0,0.0,1.0,0.0
