id,sentiment,tweet,snowball_stemmed_tweets,preprocessed_tweets,sent_negative,sent_neutral,sent_positive,snowball_negative,snowball_neutral,snowball_pos
1753821266,happiness,i am fucked...damn you lucas at your czech republic beer that tastes like heaven in a bottle!! Your amazing,fuckeddamn luca czech republ beer tast like heaven bottl amaz,fuckeddamn lucas czech republic beer tastes like heaven bottle amazing,0.0,0.422,0.578,0.0,0.58,0.42
1753821752,happiness,?ang cho con hamster m?p t?p th? d?c b?ng cï¿½ch: b? vï¿½o banh ch?y lï¿½ng vï¿½ng trong phï¿½ng,ang cho con hamster mp tp th dc bng cï¿½ch b vï¿½o banh chi lï¿½ng vï¿½ng trong phï¿½ng,ang cho con hamster mp tp th dc bng cï¿½ch b vï¿½o banh chy lï¿½ng vï¿½ng trong phï¿½ng,0.0,1.0,0.0,0.0,1.0,0.0
1753821848,happiness,Off to finish the book &quot;nudge&quot; then going to write some,finish book quotnudgequot go write,finish book quotnudgequot going write,0.0,1.0,0.0,0.0,1.0,0.0
1753822007,happiness,I FOUND A PROM DRESS,found prom dress,found prom dress,0.0,1.0,0.0,0.0,1.0,0.0
1753822222,happiness,@solkana I want to see &quot;Too Fast to Transport in 60 seconds&quot;,mentionher want see quottoo fast transport 60 secondsquot,mentionhere want see quottoo fast transport 60 secondsquot,0.0,0.843,0.157,0.0,0.843,0.157
1753822376,happiness,"Hello all my new followers, there is suddenly a lot of you, so will take a little time to get round to you all",hello new follow sudden lot take littl time get round,hello new followers suddenly lot take little time get round,0.0,1.0,0.0,0.0,1.0,0.0
1753822389,happiness,my head feels sooooooooooo much better,head feel sooooooooooo much better,head feels sooooooooooo much better,0.0,0.58,0.42,0.0,0.58,0.42
1753822753,happiness,@ashleytisdale http://twitpic.com/3a5ho - hahaha ily ashley u'r like the best in the world,mentionher urlher hahaha ili ashley ur like best world,mentionhere urlhere  hahaha ily ashley ur like best world,0.0,0.254,0.746,0.0,0.368,0.632
1753823337,happiness,@who_the_heck Haha LOL @ the english work they doo in college,mentionher haha lol english work doo colleg,mentionhere haha lol  english work doo college,0.0,0.463,0.537,0.0,0.463,0.537
1753823340,happiness,@samanthadepanta Doing really well! I will stay here as long as is needed!  So you can definitely come and visit me!! Look forward too ...,mentionher realli well stay long need definit come visit look forward,mentionhere really well stay long needed definitely come visit look forward ,0.0,0.639,0.361,0.0,0.826,0.174
1753836011,happiness,"@sarahteaa good girl, sarah. now we've got ourselves a club",mentionher good girl sarah weve got club,mentionhere good girl sarah weve got club,0.0,0.674,0.326,0.0,0.674,0.326
1753836145,happiness,"Happy Mothers Day to all that are, all that are trying, and all that haven't nailed their teenagers to a tree",happi mother day tri havent nail teenag tree,happy mothers day trying havent nailed teenagers tree,0.0,0.654,0.346,0.0,1.0,0.0
1753836168,happiness,@aphrodaisy Thanks!   I'm making homemade lasagna for my mum today.,mentionher thank im make homemad lasagna mum today,mentionhere thanks im making homemade lasagna mum today,0.0,0.707,0.293,0.0,0.737,0.263
1753836641,happiness,@SusanCosmos @speakgirl Thx 4 sharing!,mentionher mentionher thx 4 share,mentionhere mentionhere thx 4 sharing,0.0,0.274,0.726,0.0,0.299,0.701
1753836802,happiness,Law week is gonna go the fuck off  SO EXCITED,law week gon na go fuck excit,law week gonna go fuck excited,0.354,0.404,0.242,0.368,0.632,0.0
1753837126,sadness,"@nigs Ah so 15 months. I'm sure he is advanced, and it's not you being biased  they seem to grow up faster these days - now I sound old!",mentionher ah 15 month im sure advanc bias seem grow faster day sound old,mentionhere ah 15 months im sure advanced biased seem grow faster days  sound old,0.121,0.632,0.247,0.089,0.764,0.146
1753837221,happiness,"Getting somewhere with my first &quot;real&quot; KiokuDB and catalyst app, yay",get somewher first quotrealquot kiokudb catalyst app yay,getting somewhere first quotrealquot kiokudb catalyst app yay,0.0,0.673,0.327,0.0,0.673,0.327
1753837302,happiness,mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus,mcfli gig last nightt omg amazin didnt sit whole thing mcfli see best mate tutus,mcfly gig last nightt omg amazin didnt sit whole thing mcfly see best mate tutus,0.0,0.769,0.231,0.0,0.769,0.231
1753837791,happiness,@robinmatthewfry thats great I'll make sure I get a copy,mentionher that great ill make sure get copi,mentionhere thats great ill make sure get copy,0.197,0.352,0.451,0.197,0.352,0.451
1753838003,happiness,#SanctuarySunday fav character @pegasusangel has to be Ashley!  Why? cause she's awesome,sanctuarysunday fav charact mentionher ashley caus shes awesom,sanctuarysunday fav character mentionhere ashley cause shes awesome,0.0,0.458,0.542,0.0,0.7,0.3
1753838138,sadness,@scouserach Not today Rach,mentionher today rach,mentionhere today rach,0.0,1.0,0.0,0.0,1.0,0.0
1753838210,happiness,@sammihouse  awww lol yh it is worth it-  mcfly are worth it 2  eekk,mentionher awww lol yh worth mcfli worth 2 eekk,mentionhere awww lol yh worth mcfly worth 2 eekk,0.0,0.431,0.569,0.0,0.431,0.569
1753838349,happiness,"So, I finally got my but on Twitter. Let's hope I make good use of this site",final got twitter let hope make good use site,finally got twitter lets hope make good use site,0.0,0.547,0.453,0.0,0.547,0.453
1753838580,happiness,"@travelrants that's cool, I'd be happy to contribute to any future articles. Enjoy the rest of the weekend",mentionher that cool id happi contribut futur articl enjoy rest weekend,mentionhere thats cool id happy contribute future articles enjoy rest weekend,0.0,0.465,0.535,0.0,0.621,0.379
1753838665,happiness,Proudly watching my film  http://bit.ly/dP2Uh,proud watch film urlher,proudly watching film urlhere,0.0,0.455,0.545,0.0,0.492,0.508
1753838785,sadness,OOPS I meant 9412tr sorry lol,oop meant 9412tr sorri lol,oops meant 9412tr sorry lol,0.183,0.423,0.394,0.0,0.588,0.412
1753838867,happiness,Migrating a Sybase ASE SPARC Sun Solaris based into a Solaris x86 based. That should be fun,migrat sybas ase sparc sun solari base solari x86 base fun,migrating sybase ase sparc sun solaris based solaris x86 based fun,0.0,0.752,0.248,0.0,0.752,0.248
1753839119,happiness,Just finnished my Double Cheeseburger. It was good  Ready to watch the Spanish F1,finnish doubl cheeseburg good readi watch spanish f1,finnished double cheeseburger good ready watch spanish f1,0.0,0.526,0.474,0.0,0.707,0.293
1753839226,sadness,Round and Round the Garden: The amazing thing is that he's still talking to me!  http://tinyurl.com/dx8as4,round round garden amaz thing hes still talk urlher,round round garden amazing thing hes still talking urlhere,0.0,0.678,0.322,0.0,1.0,0.0
1753839269,happiness,"Yay, a live demo of Rhodes. Loving this more and more  #euruko",yay live demo rhode love euruko,yay live demo rhodes loving euruko,0.0,0.354,0.646,0.0,0.345,0.655
1753839400,sadness,@michaelmagical Oh its dinner time here. still sulking over missing your fillet min   *sob* so having tea &amp; toast,mentionher oh dinner time still sulk miss fillet min sob tea amp toast,mentionhere oh dinner time still sulking missing fillet min sob tea amp toast,0.401,0.599,0.0,0.247,0.753,0.0
1753839446,happiness,"@Sweet_Libertine um, glad you enjoyed it...",mentionher um glad enjoy,mentionhere um glad enjoyed,0.0,0.241,0.759,0.0,0.244,0.756
1753851836,happiness,@ScottRhodie so you liked it. Glad to hear,mentionher like glad hear,mentionhere liked glad hear,0.0,0.256,0.744,0.0,0.267,0.733
1753852253,sadness,@sassyback you were right about karla not the best movie made,mentionher right karla best movi made,mentionhere right karla best movie made,0.0,0.543,0.457,0.0,0.543,0.457
1753852508,happiness,@Jennifalconer I was happy to see on Something For the Weekend that Flight of the Conchords is back on BBC4!,mentionher happi see someth weekend flight conchord back bbc4,mentionhere happy see something weekend flight conchords back bbc4,0.0,0.684,0.316,0.0,1.0,0.0
1753852570,happiness,"@brazilianlinda Whoops, totally read that wrong. Ahem. Yes, I am participating in the 10 day may madness. My ebook is up there.",mentionher whoop total read wrong ahem yes particip 10 day may mad ebook,mentionhere whoops totally read wrong ahem yes participating 10 day may madness ebook,0.331,0.527,0.142,0.332,0.526,0.142
1753852639,happiness,cleaning day!,clean day,cleaning day,0.0,1.0,0.0,0.0,0.27,0.73
1753852785,happiness,@langfordperry woah in the uk it isn't mothers day werid! I've been watching friends all day helps me revise. Oh and 17 again is awesome,mentionher woah uk isnt mother day werid ive watch friend day help revis oh 17 awesom,mentionhere woah uk isnt mothers day werid ive watching friends day helps revise oh 17 awesome,0.0,0.57,0.43,0.0,0.704,0.296
1753852786,happiness,learn to fly higher...!  http://tinyurl.com/30tools,learn fli higher urlher,learn fly higher urlhere,0.0,1.0,0.0,0.0,1.0,0.0
1753852815,happiness,"just got back from footy, thankgod eagles won",got back footi thankgod eagl,got back footy thankgod eagles,0.0,1.0,0.0,0.0,1.0,0.0
1753852848,sadness,"Enough already about Wolfram Alpha: The Next Google, Or the Next Cuil? http://bit.ly/6HESZ",enough alreadi wolfram alpha next googl next cuil urlher,enough already wolfram alpha next google next cuil urlhere,0.0,1.0,0.0,0.0,1.0,0.0
1753852891,happiness,@MizFitOnline @lance02 Morning!  Happy Mother's Day Miz!!!  Thank you Lance!!!!,mentionher mentionher morn happi mother day miz thank lanc,mentionhere mentionhere morning happy mothers day miz thank lance,0.0,0.53,0.47,0.0,0.762,0.238
1753853028,sadness,@leeye yep trying to beat the cold winter. Morning swim is always refreshing~ good start of day,mentionher yep tri beat cold winter morn swim alway refresh good start day,mentionhere yep trying beat cold winter morning swim always refreshing good start day,0.0,0.683,0.317,0.0,0.683,0.317
1753853173,happiness,"just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki's book so i can hire a cleaner",finish sunday clean wait read next chapter kiyosaki book hire cleaner,finished sunday cleaning waiting read next chapter kiyosakis book hire cleaner,0.0,0.855,0.145,0.0,0.672,0.328
1753853394,happiness,@Jae878 aha thanks Jae,mentionher aha thank jae,mentionhere aha thanks jae,0.0,0.508,0.492,0.0,0.545,0.455
1753853630,sadness,Finally going to bed after staying up reading the script for &quot;Remember Me.&quot; So sad but sooo good! Happy Mother's Day to all the Mother's!,final go bed stay read script quotrememb mequot sad sooo good happi mother day mother,finally going bed staying reading script quotremember mequot sad sooo good happy mothers day mothers,0.143,0.553,0.304,0.163,0.684,0.153
1753853725,sadness,@codelust @prolificd caught me at lunch today... you were correct of he stalking me,mentionher mentionher caught lunch today correct stalk,mentionhere mentionhere caught lunch today correct stalking,0.0,1.0,0.0,0.0,1.0,0.0
1753854038,happiness,work 7 to 4.... happy mother's day!,work 7 4 happi mother day,work 7 4 happy mothers day,0.0,0.448,0.552,0.0,1.0,0.0
1753854256,happiness,"finally finished my mom's card. took so long getting all the pictures! it looks good though, i'm happy &amp; can't wait til she sees it",final finish mom card took long get pictur look good though im happi amp cant wait til see,finally finished moms card took long getting pictures looks good though im happy amp cant wait til sees,0.0,0.708,0.292,0.0,0.854,0.146
1753854276,sadness,Dans public transport again and have decided it's just everything north of London that's utter crap these southern trains are alright,dan public transport decid everyth north london that utter crap southern train alright,dans public transport decided everything north london thats utter crap southern trains alright,0.167,0.705,0.128,0.167,0.705,0.128
1753854311,happiness,"@dalekwidow I'm hearing lots of good things about the new Trek movie. I'll see if my Dad, &quot;a fellow Treky&quot;, would like to see it",mentionher im hear lot good thing new trek movi ill see dad quota fellow trekyquot would like see,mentionhere im hearing lots good things new trek movie ill see dad quota fellow trekyquot would like see,0.121,0.647,0.233,0.121,0.647,0.233
1753854786,happiness,Happy Mothers Day to all the beautiful mom's out there  A day to cherish the best women in our lives,happi mother day beauti mom day cherish best women live,happy mothers day beautiful moms day cherish best women lives,0.0,0.294,0.706,0.0,0.541,0.459
1753854880,happiness,Hey mates. I just came home from the beach.  I'm hella tired. It was a 4-hour ride.,hey mate came home beach im hella tire 4hour ride,hey mates came home beach im hella tired 4hour ride,0.262,0.738,0.0,0.0,1.0,0.0
1753854924,happiness,"watching #f1. I live near Montmelï¿½, I'm so excited about this race",watch f1 live near montmelï¿½ im excit race,watching f1 live near montmelï¿½ im excited race,0.0,0.745,0.255,0.0,1.0,0.0
1753855446,sadness,"Last night, bad guys tried to enter in my garden . I was alone and I really got scared. Now, i feel really stupid. NOT FUNNY",last night bad guy tri enter garden alon realli got scare feel realli stupid funni,last night bad guys tried enter garden  alone really got scared feel really stupid funny,0.484,0.391,0.124,0.457,0.543,0.0
1753855447,happiness,Had such a boss night out.,boss night,boss night,0.0,1.0,0.0,0.0,1.0,0.0
1753868771,happiness,Happy Mother's Day to all my favorite moms.,happi mother day favorit mom,happy mothers day favorite moms,0.0,0.309,0.691,0.0,1.0,0.0
1753868796,happiness,@looosie Agfest? it was pretty awesome.. loads of people were there lol,mentionher agfest pretti awesom load peopl lol,mentionhere agfest pretty awesome loads people lol,0.0,0.284,0.716,0.0,0.682,0.318
1753868842,happiness,"@joechacko thx! i became IBM Master Inventor in 2008. really enjoyed your blog, particularly with the vegan tag",mentionher thx becam ibm master inventor 2008 realli enjoy blog particular vegan tag,mentionhere thx became ibm master inventor 2008 really enjoyed blog particularly vegan tag,0.0,0.644,0.356,0.0,0.659,0.341
